0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Timestamp
1136.563720703125,4,23040,4,0,65534,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,936,16704,55636,0,00:08:06.724280
1137.001220703125,4,23040,4,65535,65535,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,936,16704,55636,0,00:08:06.826533
1137.063720703125,4,23040,4,65535,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,936,16704,55636,0,00:08:06.928786
1137.126220703125,4,23040,4,65534,1,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,936,16704,55636,0,00:08:07.031039
1137.188720703125,4,23040,4,65534,2,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,936,16704,55636,0,00:08:07.133292
1137.251220703125,4,23040,4,65534,4,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,936,16704,55636,0,00:08:07.235545
1137.313720703125,4,23040,4,65534,5,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,936,16704,55636,0,00:08:07.337798
1137.376220703125,4,23040,4,65534,6,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,936,16704,55636,0,00:08:07.440051
1137.438720703125,4,23040,4,65535,7,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,936,16704,55636,0,00:08:07.542304
1137.501220703125,4,23040,4,65535,8,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,936,16704,55636,0,00:08:07.644557
1137.563720703125,4,23040,4,65535,9,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,936,16704,55636,0,00:08:07.746810
1138.001220703125,4,23040,4,0,9,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,935,16704,55636,0,00:08:07.849063
1138.063720703125,4,23040,4,0,9,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,935,16704,55636,0,00:08:07.951316
1138.126220703125,4,23040,4,0,9,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,935,16704,55636,0,00:08:08.053569
1138.188720703125,4,23040,4,0,8,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,935,16704,55636,0,00:08:08.155822
1138.251220703125,4,23040,4,0,7,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,935,16704,55636,0,00:08:08.258075
1138.313720703125,4,23040,4,0,5,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,935,16704,55636,0,00:08:08.360328
1138.376220703125,4,23040,4,0,4,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,935,16704,55636,0,00:08:08.462581
1138.438720703125,4,23040,4,0,3,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,935,16704,55636,0,00:08:08.564834
1138.501220703125,4,23040,4,1,2,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,935,16704,55636,0,00:08:08.667087
1138.563720703125,4,23040,4,1,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,935,16704,55636,0,00:08:08.769340
1139.001220703125,4,23040,4,1,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,935,16704,55636,0,00:08:08.871593
1139.063720703125,4,23040,4,1,65534,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,935,16704,55636,0,00:08:08.973846
1139.126220703125,4,23040,4,1,65533,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,935,16704,55636,0,00:08:09.076099
1139.188720703125,4,23040,4,1,65531,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,934,16704,55636,0,00:08:09.178352
1139.251220703125,4,23040,4,0,65529,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,934,16704,55636,0,00:08:09.280605
1139.313720703125,4,23040,4,0,65528,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,934,16704,55636,0,00:08:09.382858
1139.376220703125,4,23040,4,0,65527,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,934,16704,55636,0,00:08:09.485111
1139.438720703125,4,23040,4,0,65526,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,934,16704,55636,0,00:08:09.587364
1139.501220703125,4,23040,4,0,65526,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,934,16704,55636,0,00:08:09.689617
1139.563720703125,4,23040,4,0,65527,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,934,16704,55636,0,00:08:09.791870
1140.001220703125,4,23040,4,0,65528,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,934,16704,55636,0,00:08:09.894123
1140.063720703125,4,23040,4,0,65529,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,934,16704,55636,0,00:08:09.996376
1140.126220703125,4,23040,4,0,65531,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,934,16704,55636,0,00:08:10.098629
1140.188720703125,4,23040,4,0,65533,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,934,16704,55636,0,00:08:10.200882
1140.251220703125,4,23040,4,0,65535,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,934,16704,55636,0,00:08:10.303135
1140.313720703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,934,16704,55636,0,00:08:10.405388
1140.376220703125,4,23040,4,0,1,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,934,16704,55636,0,00:08:10.507641
1140.438720703125,4,23040,4,0,3,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,934,16704,55636,0,00:08:10.609894
1140.501220703125,4,23040,4,0,4,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,934,16704,55636,0,00:08:10.712147
1140.563720703125,4,23040,4,0,6,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,933,16704,55636,0,00:08:10.814400
1141.001220703125,4,23040,4,0,7,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,933,16704,55636,0,00:08:10.916653
1141.063720703125,4,23040,4,0,7,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,933,16704,55636,0,00:08:11.018906
1141.126220703125,4,23040,4,0,7,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,933,16704,55636,0,00:08:11.121159
1141.188720703125,4,23040,4,0,7,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,933,16704,55636,0,00:08:11.223412
1141.251220703125,4,23040,4,0,6,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,933,16704,55636,0,00:08:11.325665
1141.313720703125,4,23040,4,0,4,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,933,16704,55636,0,00:08:11.427918
1141.376220703125,4,23040,4,0,3,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,933,16704,55636,0,00:08:11.530171
1141.438720703125,4,23040,4,0,1,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,933,16704,55636,0,00:08:11.632424
1141.501220703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,933,16704,55636,0,00:08:11.734677
1141.563720703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,933,16704,55636,0,00:08:11.836930
1142.001220703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,933,16704,55636,0,00:08:11.939183
1142.063720703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,933,16704,55636,0,00:08:12.041436
1142.126220703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,932,16704,55636,0,00:08:12.143689
1142.188720703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,932,16704,55636,0,00:08:12.245942
1142.251220703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,932,16704,55636,0,00:08:12.348195
1142.313720703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,932,16704,55636,0,00:08:12.450448
1142.376220703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,932,16704,55636,0,00:08:12.552701
1142.438720703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,932,16704,55636,0,00:08:12.654954
1142.501220703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,932,16704,55636,0,00:08:12.757207
1142.563720703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,932,16704,55636,0,00:08:12.859460
1143.001220703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,932,16704,55636,0,00:08:12.961713
1143.063720703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,932,16704,55636,0,00:08:13.063966
1143.126220703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,932,16704,55636,0,00:08:13.166219
1143.188720703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,932,16704,55636,0,00:08:13.268472
1143.251220703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,932,16704,55636,0,00:08:13.370725
1143.313720703125,4,23040,4,0,65535,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,931,16704,55636,0,00:08:13.472978
1143.376220703125,4,23040,4,0,65534,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,931,16704,55636,0,00:08:13.575231
1143.438720703125,4,23040,4,0,65534,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,931,16704,55636,0,00:08:13.677484
1143.501220703125,4,23040,4,65535,65533,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,931,16704,55636,0,00:08:13.779737
1143.563720703125,4,23040,4,65535,65532,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,931,16704,55636,0,00:08:13.881990
1144.001220703125,4,23040,4,65535,65532,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,931,16704,55636,0,00:08:13.984243
1144.063720703125,4,23040,4,65534,65532,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,931,16704,55636,0,00:08:14.086496
1144.126220703125,4,23040,4,65534,65531,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,931,16704,55636,0,00:08:14.188749
1144.188720703125,4,23040,4,65534,65531,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,931,16704,55636,0,00:08:14.291002
1144.251220703125,4,23040,4,65534,65531,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,931,16704,55636,0,00:08:14.393255
1144.313720703125,4,23040,4,65534,65531,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,931,16704,55636,0,00:08:14.495508
1144.376220703125,4,23040,4,65535,65531,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,931,16704,55636,0,00:08:14.597761
1144.438720703125,4,23040,4,65535,65532,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,930,16704,55636,0,00:08:14.700014
1144.501220703125,4,23040,4,65535,65533,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,930,16704,55636,0,00:08:14.802267
1144.563720703125,4,23040,4,65535,65533,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,930,16704,55636,0,00:08:14.904520
1145.001220703125,4,23040,4,65535,65534,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,930,16704,55636,0,00:08:15.006773
1145.063720703125,4,23040,4,65535,65535,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,930,16704,55636,0,00:08:15.109026
1145.126220703125,4,23040,4,65535,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,930,16704,55636,0,00:08:15.211279
1145.188720703125,4,23040,4,65535,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,930,16704,55636,0,00:08:15.313532
1145.251220703125,4,23040,4,0,2,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,930,16704,55636,0,00:08:15.415785
1145.313720703125,4,23040,4,0,4,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,930,16704,55636,0,00:08:15.518038
1145.376220703125,4,23040,4,0,5,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,929,16704,55636,0,00:08:15.620291
1145.438720703125,4,23040,4,1,7,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,929,16704,55636,0,00:08:15.722544
1145.501220703125,4,23040,4,1,8,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,929,16704,55636,0,00:08:15.824797
1145.563720703125,4,23040,4,2,10,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,929,16704,55636,0,00:08:15.927050
1152.001220703125,4,23040,4,2,11,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,929,16704,55636,0,00:08:16.029303
1152.063720703125,4,23040,4,2,11,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,929,16704,55636,0,00:08:16.131556
1152.126220703125,4,23040,4,2,11,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,929,16704,55636,0,00:08:16.233809
1152.188720703125,4,23040,4,1,11,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,929,16704,55636,0,00:08:16.336062
1152.251220703125,4,23040,4,0,10,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,929,16704,55636,0,00:08:16.438315
1152.313720703125,4,23040,4,0,8,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,929,16704,55636,0,00:08:16.540568
1152.376220703125,4,23040,4,0,7,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,928,16704,55636,0,00:08:16.642821
1152.438720703125,4,23040,4,65535,4,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,928,16704,55636,0,00:08:16.745074
1152.501220703125,4,23040,4,65535,2,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,928,16704,55636,0,00:08:16.847327
1152.563720703125,4,23040,4,65535,65535,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,928,16704,55636,0,00:08:16.949580
1153.001220703125,4,23040,4,65534,65532,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,928,16704,55636,0,00:08:17.051833
1153.063720703125,4,23040,4,65534,65529,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,928,16704,55636,0,00:08:17.154086
1153.126220703125,4,23040,4,65534,65526,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,928,16704,55636,0,00:08:17.256339
1153.188720703125,4,23040,4,65534,65524,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,928,16704,55636,0,00:08:17.358592
1153.251220703125,4,23040,4,65535,65522,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,928,16704,55636,0,00:08:17.460845
1153.313720703125,4,23040,4,65535,65522,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,928,16704,55636,0,00:08:17.563098
1153.376220703125,4,23040,4,0,65522,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,928,16704,55636,0,00:08:17.665351
1153.438720703125,4,23040,4,0,65523,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,927,16704,55636,0,00:08:17.767604
1153.501220703125,4,23040,4,1,65525,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,927,16704,55636,0,00:08:17.869857
1153.563720703125,4,23040,4,1,65527,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,927,16704,55636,0,00:08:17.972110
1154.001220703125,4,23040,4,2,65530,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,927,16704,55636,0,00:08:18.074363
1154.063720703125,4,23040,4,2,65532,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,927,16704,55636,0,00:08:18.176616
1154.126220703125,4,23040,4,2,65535,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,927,16704,55636,0,00:08:18.278869
1154.188720703125,4,23040,4,1,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,927,16704,55636,0,00:08:18.381122
1154.251220703125,4,23040,4,1,2,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,927,16704,55636,0,00:08:18.483375
1154.313720703125,4,23040,4,0,5,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,927,16704,55636,0,00:08:18.585628
1154.376220703125,4,23040,4,0,7,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,927,16704,55636,0,00:08:18.687881
1154.438720703125,4,23040,4,0,8,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,927,16704,55636,0,00:08:18.790134
1154.501220703125,4,23040,4,0,9,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,926,16704,55636,0,00:08:18.892387
1154.563720703125,4,23040,4,0,10,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,926,16704,55636,0,00:08:18.994640
1155.001220703125,4,23040,4,0,11,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,926,16704,55636,0,00:08:19.096893
1155.063720703125,4,23040,4,0,11,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,926,16704,55636,0,00:08:19.199146
1155.126220703125,4,23040,4,0,10,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,926,16704,55636,0,00:08:19.301399
1155.188720703125,4,23040,4,1,10,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,926,16704,55636,0,00:08:19.403652
1155.251220703125,4,23040,4,1,8,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,926,16704,55636,0,00:08:19.505905
1155.313720703125,4,23040,4,2,7,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,926,16704,55636,0,00:08:19.608158
1155.376220703125,4,23040,4,1,5,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,926,16704,55636,0,00:08:19.710411
1155.438720703125,4,23040,4,1,2,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,926,16704,55636,0,00:08:19.812664
1155.501220703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,926,16704,55636,0,00:08:19.914917
1155.563720703125,4,23040,4,0,65535,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,926,16704,55636,0,00:08:20.017170
1156.001220703125,4,23040,4,65535,65533,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,926,16704,55636,0,00:08:20.119423
1156.063720703125,4,23040,4,65535,65531,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,926,16704,55636,0,00:08:20.221676
1156.126220703125,4,23040,4,65534,65530,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,926,16704,55636,0,00:08:20.323929
1156.188720703125,4,23040,4,65534,65529,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,925,16704,55636,0,00:08:20.426182
1156.251220703125,4,23040,4,65535,65529,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,925,16704,55636,0,00:08:20.528435
1156.313720703125,4,23040,4,65535,65530,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,925,16704,55636,0,00:08:20.630688
1156.376220703125,4,23040,4,0,65530,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,925,16704,55636,0,00:08:20.732941
1156.438720703125,4,23040,4,0,65530,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,925,16704,55636,0,00:08:20.835194
1156.501220703125,4,23040,4,1,65531,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,925,16704,55636,0,00:08:20.937447
1156.563720703125,4,23040,4,1,65531,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,925,16704,55636,0,00:08:21.039700
1157.001220703125,4,23040,4,2,65531,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,925,16704,55636,0,00:08:21.141953
1157.063720703125,4,23040,4,1,65532,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,925,16704,55636,0,00:08:21.244206
1157.126220703125,4,23040,4,1,65532,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,925,16704,55636,0,00:08:21.346459
1157.188720703125,4,23040,4,1,65532,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,925,16704,55636,0,00:08:21.448712
1157.251220703125,4,23040,4,0,65533,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,925,16704,55636,0,00:08:21.550965
1157.313720703125,4,23040,4,0,65534,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,925,16704,55636,0,00:08:21.653218
1157.376220703125,4,23040,4,0,65535,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,925,16704,55636,0,00:08:21.755471
1157.438720703125,4,23040,4,0,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,924,16704,55636,0,00:08:21.857724
1157.501220703125,4,23040,4,0,1,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,924,16704,55636,0,00:08:21.959977
1157.563720703125,4,23040,4,0,3,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,924,16704,55636,0,00:08:22.062230
1158.001220703125,4,23040,4,1,6,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,924,16704,55636,0,00:08:22.164483
1158.063720703125,4,23040,4,2,9,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,924,16704,55636,0,00:08:22.266736
1158.126220703125,4,23040,4,3,12,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,924,16704,55636,0,00:08:22.368989
1158.188720703125,4,23040,4,3,14,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,924,16704,55636,0,00:08:22.471242
1158.251220703125,4,23040,4,3,15,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,924,16704,55636,0,00:08:22.573495
1158.313720703125,4,23040,4,3,15,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,924,16704,55636,0,00:08:22.675748
1158.376220703125,4,23040,4,2,14,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,924,16704,55636,0,00:08:22.778001
1158.438720703125,4,23040,4,1,13,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,924,16704,55636,0,00:08:22.880254
1158.501220703125,4,23040,4,0,10,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,924,16704,55636,0,00:08:22.982507
1158.563720703125,4,23040,4,0,6,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,924,16704,55636,0,00:08:23.084760
1159.001220703125,4,23040,4,0,3,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,924,16704,55636,0,00:08:23.187013
1159.063720703125,4,23040,4,65535,0,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,924,16704,55636,0,00:08:23.289266
1159.126220703125,4,23040,4,65534,65532,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,924,16704,55636,0,00:08:23.391519
1159.188720703125,4,23040,4,65534,65528,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,924,16704,55636,0,00:08:23.493772
1159.251220703125,4,23040,4,65534,65524,55636,405,52,672,699,0,0,55,48,0,0,0,0,0,2,0,41230,2,0,7940,0,924,16704,55636,0,00:08:23.596025
