0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Timestamp
864.0625,2164,128,2118,8,220,2593,360,14360,1,204,93,46,1,2,2,0,70,8,00:08:28.107834
864.12890625,2163,128,2118,8,220,2593,360,14360,1,204,127,46,1,2,2,0,70,8,00:08:28.127412
864.1875,2164,128,2118,8,220,2593,360,14360,1,204,161,46,1,2,2,0,70,8,00:08:28.146990
864.25,2164,128,2117,8,220,2593,360,14360,1,204,195,46,1,2,2,0,69,8,00:08:28.166568
864.3125,2164,128,2117,8,220,2593,360,14360,1,204,229,46,1,2,2,0,69,8,00:08:28.186146
864.375,2165,128,2118,8,220,2593,360,14360,1,204,7,47,1,2,2,0,70,8,00:08:28.205724
864.4375,2165,128,2118,8,220,2593,360,14360,1,204,41,47,1,2,2,0,70,8,00:08:28.225302
864.5,2164,128,2118,8,220,2593,360,14360,1,204,75,47,1,2,2,0,70,8,00:08:28.244880
864.5625,2164,128,2117,8,220,2593,360,14360,1,204,109,47,1,2,2,0,69,8,00:08:28.264458
865.0,2164,128,2118,8,220,2594,361,14360,1,204,143,47,1,2,2,0,70,8,00:08:28.284036
865.0625,2164,128,2118,8,220,2594,361,14360,1,204,177,47,1,2,2,0,70,8,00:08:28.303614
865.125,2164,128,2118,8,220,2594,361,14360,1,204,211,47,1,2,2,0,70,8,00:08:28.323192
865.1875,2164,128,2118,8,220,2594,361,14360,1,204,245,47,1,2,2,0,70,8,00:08:28.342770
865.25,2164,128,2117,8,220,2594,361,14360,1,204,23,48,1,2,2,0,69,8,00:08:28.362348
865.3125,2164,128,2118,8,220,2594,361,14360,1,204,57,48,1,2,2,0,70,8,00:08:28.381926
865.375,2164,128,2117,8,220,2594,361,14360,1,204,91,48,1,2,2,0,69,8,00:08:28.401504
865.4375,2164,128,2118,8,220,2594,361,14360,1,204,125,48,1,2,2,0,70,8,00:08:28.421082
865.5,2164,128,2117,8,220,2594,361,14360,1,204,159,48,1,2,2,0,69,8,00:08:28.440660
865.5625,2164,128,2118,8,220,2594,361,14360,1,204,193,48,1,2,2,0,70,8,00:08:28.460238
866.0,2163,128,2118,8,220,2595,362,14360,1,204,227,48,1,2,2,0,70,8,00:08:28.479816
866.0625,2164,128,2118,8,220,2595,362,14360,1,204,5,49,1,2,2,0,70,8,00:08:28.499394
866.125,2164,128,2117,8,220,2595,362,14360,1,204,39,49,1,2,2,0,69,8,00:08:28.518972
866.1875,2164,128,2118,8,220,2595,362,14360,1,204,73,49,1,2,2,0,70,8,00:08:28.538550
866.25,2164,128,2117,8,220,2595,362,14360,1,204,107,49,1,2,2,0,69,8,00:08:28.558128
866.3125,2164,128,2117,8,220,2595,362,14360,1,204,141,49,1,2,2,0,69,8,00:08:28.577706
866.375,2164,128,2117,8,220,2595,362,14360,1,204,175,49,1,2,2,0,69,8,00:08:28.597284
866.4375,2164,128,2117,8,220,2595,362,14360,1,204,209,49,1,2,2,0,69,8,00:08:28.616862
866.5,2164,128,2117,8,220,2595,362,14360,1,204,243,49,1,2,2,0,69,8,00:08:28.636440
866.5625,2164,128,2117,8,220,2595,362,14360,1,204,21,50,1,2,2,0,69,8,00:08:28.656018
867.0,2165,128,2118,8,220,2596,363,14360,1,204,55,50,1,2,2,0,70,8,00:08:28.675596
867.0625,2165,128,2118,8,220,2596,363,14360,1,204,89,50,1,2,2,0,70,8,00:08:28.695174
867.125,2165,128,2118,8,220,2596,363,14360,1,204,123,50,1,2,2,0,70,8,00:08:28.714752
867.1875,2165,128,2117,8,220,2596,363,14360,1,204,157,50,1,2,2,0,69,8,00:08:28.734330
867.25,2165,128,2119,8,220,2596,363,14360,1,204,191,50,1,2,2,0,71,8,00:08:28.753908
867.3125,2166,128,2117,8,220,2596,363,14360,1,204,225,50,1,2,2,0,69,8,00:08:28.773486
867.375,2165,128,2118,8,220,2596,363,14360,1,204,3,51,1,2,2,0,70,8,00:08:28.793064
867.4375,2165,128,2117,8,220,2596,363,14360,1,204,37,51,1,2,2,0,69,8,00:08:28.812642
867.5,2165,128,2117,8,220,2596,363,14360,1,204,71,51,1,2,2,0,69,8,00:08:28.832220
867.5625,2165,128,2118,8,220,2596,363,14360,1,204,105,51,1,2,2,0,70,8,00:08:28.851798
868.0,2164,128,2117,8,220,2597,364,14360,1,204,139,51,1,2,2,0,69,8,00:08:28.871376
868.0625,2164,128,2118,8,220,2597,364,14360,1,204,173,51,1,2,2,0,70,8,00:08:28.890954
868.125,2165,128,2118,8,220,2597,364,14360,1,204,207,51,1,2,2,0,70,8,00:08:28.910532
868.1875,2164,128,2118,8,220,2597,364,14360,1,204,241,51,1,2,2,0,70,8,00:08:28.930110
868.25,2165,128,2118,8,220,2597,364,14360,1,204,19,52,1,2,2,0,70,8,00:08:28.949688
868.3125,2165,128,2119,8,220,2597,364,14360,1,204,53,52,1,2,2,0,71,8,00:08:28.969266
868.37890625,2164,128,2118,8,220,2597,364,14360,1,204,87,52,1,2,2,0,70,8,00:08:28.988844
868.4375,2166,128,2118,8,220,2597,364,14360,1,204,121,52,1,2,2,0,70,8,00:08:29.008422
868.5,2165,128,2118,8,220,2597,364,14360,1,204,155,52,1,2,2,0,70,8,00:08:29.028000
868.5625,2165,128,2119,8,220,2597,364,14360,1,204,189,52,1,2,2,0,71,8,00:08:29.047578
869.0,2165,128,2118,8,220,2598,365,14360,1,204,223,52,1,2,2,0,70,8,00:08:29.067156
869.0625,2165,128,2118,8,220,2598,365,14360,1,204,1,53,1,2,2,0,70,8,00:08:29.086734
869.125,2166,128,2119,8,220,2598,365,14360,1,204,35,53,1,2,2,0,71,8,00:08:29.106312
869.1875,2167,128,2118,8,220,2598,365,14360,1,204,69,53,1,2,2,0,70,8,00:08:29.125890
869.25,2166,128,2119,8,220,2598,365,14360,1,204,103,53,1,2,2,0,71,8,00:08:29.145468
869.3125,2167,128,2118,8,220,2598,365,14360,1,204,137,53,1,2,2,0,70,8,00:08:29.165046
869.375,2166,128,2119,8,220,2598,365,14360,1,204,171,53,1,2,2,0,71,8,00:08:29.184624
869.4375,2166,128,2118,8,220,2598,365,14360,1,204,205,53,1,2,2,0,70,8,00:08:29.204202
869.5,2166,128,2119,8,220,2598,365,14360,1,204,239,53,1,2,2,0,71,8,00:08:29.223780
869.56640625,2167,128,2119,8,220,2598,365,14360,1,204,17,54,1,2,2,0,71,8,00:08:29.243358
870.0,2168,128,2119,8,220,2599,366,14360,1,204,51,54,1,2,2,0,71,8,00:08:29.262936
870.0625,2168,128,2119,8,220,2599,366,14360,1,204,85,54,1,2,2,0,71,8,00:08:29.282514
870.125,2167,128,2120,8,220,2599,366,14360,1,204,119,54,1,2,2,0,72,8,00:08:29.302092
870.1875,2167,128,2119,8,220,2599,366,14360,1,204,153,54,1,2,2,0,71,8,00:08:29.321670
870.25,2168,128,2119,8,220,2599,366,14360,1,204,187,54,1,2,2,0,71,8,00:08:29.341248
870.3125,2168,128,2119,8,220,2599,366,14360,1,204,221,54,1,2,2,0,71,8,00:08:29.360826
870.375,2168,128,2119,8,220,2599,366,14360,1,204,255,54,1,2,2,0,71,8,00:08:29.380404
870.4375,2168,128,2119,8,220,2599,366,14360,1,204,33,55,1,2,2,0,71,8,00:08:29.399982
870.5,2167,128,2120,8,220,2599,366,14360,1,204,67,55,1,2,2,0,72,8,00:08:29.419560
870.5625,2168,128,2120,8,220,2599,366,14360,1,204,101,55,1,2,2,0,72,8,00:08:29.439138
871.00390625,2168,128,2119,8,220,2600,367,14360,1,204,135,55,1,2,2,0,71,8,00:08:29.458716
871.0625,2168,128,2120,8,220,2600,367,14360,1,204,169,55,1,2,2,0,72,8,00:08:29.478294
871.125,2168,128,2119,8,220,2600,367,14360,1,204,203,55,1,2,2,0,71,8,00:08:29.497872
871.1875,2168,128,2119,8,220,2600,367,14360,1,204,237,55,1,2,2,0,71,8,00:08:29.517450
871.25,2168,128,2120,8,220,2600,367,14360,1,204,15,56,1,2,2,0,72,8,00:08:29.537028
871.3125,2169,128,2119,8,220,2600,367,14360,1,204,49,56,1,2,2,0,71,8,00:08:29.556606
871.375,2168,128,2120,8,220,2600,367,14360,1,204,83,56,1,2,2,0,72,8,00:08:29.576184
871.4375,2169,128,2119,8,220,2600,367,14360,1,204,117,56,1,2,2,0,71,8,00:08:29.595762
871.5,2168,128,2120,8,220,2600,367,14360,1,204,151,56,1,2,2,0,72,8,00:08:29.615340
871.5625,2168,128,2119,8,220,2600,367,14360,1,204,185,56,1,2,2,0,71,8,00:08:29.634918
872.0,2168,128,2120,8,220,2601,368,14360,1,204,219,56,1,2,2,0,72,8,00:08:29.654496
872.0625,2168,128,2119,8,220,2601,368,14360,1,204,253,56,1,2,2,0,71,8,00:08:29.674074
872.125,2168,128,2119,8,220,2601,368,14360,1,204,31,57,1,2,2,0,71,8,00:08:29.693652
872.1875,2168,128,2120,8,220,2601,368,14360,1,204,65,57,1,2,2,0,72,8,00:08:29.713230
872.25,2168,128,2120,8,220,2601,368,14360,1,204,99,57,1,2,2,0,72,8,00:08:29.732808
872.3125,2168,128,2119,8,220,2601,368,14360,1,204,133,57,1,2,2,0,71,8,00:08:29.752386
872.375,2169,128,2119,8,220,2601,368,14360,1,204,167,57,1,2,2,0,71,8,00:08:29.771964
872.4375,2169,128,2119,8,220,2601,368,14360,1,204,201,57,1,2,2,0,71,8,00:08:29.791542
872.5,2169,128,2120,8,220,2601,368,14360,1,204,235,57,1,2,2,0,72,8,00:08:29.811120
872.5625,2169,128,2120,8,220,2601,368,14360,1,204,13,58,1,2,2,0,72,8,00:08:29.830698
873.0,2169,128,2119,8,220,2602,369,14360,1,204,47,58,1,2,2,0,71,8,00:08:29.850276
873.0625,2169,128,2120,8,220,2602,369,14360,1,204,81,58,1,2,2,0,72,8,00:08:29.869854
873.125,2169,128,2119,8,220,2602,369,14360,1,204,115,58,1,2,2,0,71,8,00:08:29.889432
873.1875,2169,128,2120,8,220,2602,369,14360,1,204,149,58,1,2,2,0,72,8,00:08:29.909010
873.25,2169,128,2120,8,220,2602,369,14360,1,204,183,58,1,2,2,0,72,8,00:08:29.928588
873.31640625,2169,128,2120,8,220,2602,369,14360,1,204,217,58,1,2,2,0,72,8,00:08:29.948166
873.375,2169,128,2120,8,220,2602,369,14360,1,204,251,58,1,2,2,0,72,8,00:08:29.967744
873.4375,2169,128,2120,8,220,2602,369,14360,1,204,29,59,1,2,2,0,72,8,00:08:29.987322
873.5,2170,128,2120,8,220,2602,369,14360,1,204,63,59,1,2,2,0,72,8,00:08:30.006900
873.5625,2169,128,2120,8,220,2602,369,14360,1,204,97,59,1,2,2,0,72,8,00:08:30.026478
880.0,2170,128,2120,8,220,2603,370,14360,1,204,131,59,1,2,2,0,72,8,00:08:30.046056
880.0625,2170,128,2120,8,220,2603,370,14360,1,204,165,59,1,2,2,0,72,8,00:08:30.065634
880.125,2169,128,2120,8,220,2603,370,14360,1,204,199,59,1,2,2,0,72,8,00:08:30.085212
880.1875,2169,128,2120,8,220,2603,370,14360,1,204,233,59,1,2,2,0,72,8,00:08:30.104790
880.25,2169,128,2120,8,220,2603,370,14360,1,204,11,60,1,2,2,0,72,8,00:08:30.124368
880.3125,2169,128,2120,8,220,2603,370,14360,1,204,45,60,1,2,2,0,72,8,00:08:30.143946
880.375,2169,128,2120,8,220,2603,370,14360,1,204,79,60,1,2,2,0,72,8,00:08:30.163524
880.4375,2169,128,2120,8,220,2603,370,14360,1,204,113,60,1,2,2,0,72,8,00:08:30.183102
880.5,2169,128,2120,8,220,2603,370,14360,1,204,147,60,1,2,2,0,72,8,00:08:30.202680
880.5625,2170,128,2120,8,220,2603,370,14360,1,204,181,60,1,2,2,0,72,8,00:08:30.222258
881.0,2169,128,2120,8,220,2604,371,14360,1,204,215,60,1,2,2,0,72,8,00:08:30.241836
881.0625,2170,128,2120,8,220,2604,371,14360,1,204,249,60,1,2,2,0,72,8,00:08:30.261414
881.125,2169,128,2120,8,220,2604,371,14360,1,204,27,61,1,2,2,0,72,8,00:08:30.280992
881.1875,2169,128,2120,8,220,2604,371,14360,1,204,61,61,1,2,2,0,72,8,00:08:30.300570
881.25,2169,128,2120,8,220,2604,371,14360,1,204,95,61,1,2,2,0,72,8,00:08:30.320148
881.3125,2169,128,2120,8,220,2604,371,14360,1,204,129,61,1,2,2,0,72,8,00:08:30.339726
881.375,2169,128,2119,8,220,2604,371,14360,1,204,163,61,1,2,2,0,71,8,00:08:30.359304
881.4375,2169,128,2121,8,220,2604,371,14360,1,204,197,61,1,2,2,0,73,8,00:08:30.378882
881.5,2169,128,2120,8,220,2604,371,14360,1,204,231,61,1,2,2,0,72,8,00:08:30.398460
881.5625,2170,128,2120,8,220,2604,371,14360,1,204,9,62,1,2,2,0,72,8,00:08:30.418038
882.0,2169,128,2120,8,220,2605,372,14360,1,204,43,62,1,2,2,0,72,8,00:08:30.437616
882.0625,2169,128,2119,8,220,2605,372,14360,1,204,77,62,1,2,2,0,71,8,00:08:30.457194
882.125,2169,128,2119,8,220,2605,372,14360,1,204,111,62,1,2,2,0,71,8,00:08:30.476772
882.1875,2169,128,2120,8,220,2605,372,14360,1,204,145,62,1,2,2,0,72,8,00:08:30.496350
882.25,2170,128,2119,8,220,2605,372,14360,1,204,179,62,1,2,2,0,71,8,00:08:30.515928
882.3125,2169,128,2120,8,220,2605,372,14360,1,204,213,62,1,2,2,0,72,8,00:08:30.535506
882.375,2169,128,2120,8,220,2605,372,14360,1,204,247,62,1,2,2,0,72,8,00:08:30.555084
882.4375,2169,128,2119,8,220,2605,372,14360,1,204,25,63,1,2,2,0,71,8,00:08:30.574662
882.5,2169,128,2120,8,220,2605,372,14360,1,204,59,63,1,2,2,0,72,8,00:08:30.594240
882.5625,2169,128,2119,8,220,2605,372,14360,1,204,93,63,1,2,2,0,71,8,00:08:30.613818
883.0,2169,128,2120,8,220,2606,373,14360,1,204,127,63,1,2,2,0,72,8,00:08:30.633396
883.0625,2170,128,2119,8,220,2606,373,14360,1,204,161,63,1,2,2,0,71,8,00:08:30.652974
883.125,2169,128,2120,8,220,2606,373,14360,1,204,195,63,1,2,2,0,72,8,00:08:30.672552
883.1875,2169,128,2119,8,220,2606,373,14360,1,204,229,63,1,2,2,0,71,8,00:08:30.692130
883.25,2169,128,2120,8,220,2606,373,14360,1,204,7,64,1,2,2,0,72,8,00:08:30.711708
883.3125,2169,128,2120,8,220,2606,373,14360,1,204,41,64,1,2,2,0,72,8,00:08:30.731286
883.375,2169,128,2119,8,220,2606,373,14360,1,204,75,64,1,2,2,0,71,8,00:08:30.750864
883.44140625,2169,128,2120,8,220,2606,373,14360,1,204,109,64,1,2,2,0,72,8,00:08:30.770442
883.5,2169,128,2120,8,220,2606,373,14360,1,204,143,64,1,2,2,0,72,8,00:08:30.790020
883.5625,2169,128,2120,8,220,2606,373,14360,1,204,177,64,1,2,2,0,72,8,00:08:30.809598
884.0,2169,128,2119,8,220,2607,374,14360,1,204,211,64,1,2,2,0,71,8,00:08:30.829176
884.0625,2169,128,2120,8,220,2607,374,14360,1,204,245,64,1,2,2,0,72,8,00:08:30.848754
884.125,2168,128,2120,8,220,2607,374,14360,1,204,23,65,1,2,2,0,72,8,00:08:30.868332
884.1875,2168,128,2119,8,220,2607,374,14360,1,204,57,65,1,2,2,0,71,8,00:08:30.887910
884.25390625,2169,128,2119,8,220,2607,374,14360,1,204,91,65,1,2,2,0,71,8,00:08:30.907488
884.3125,2168,128,2120,8,220,2607,374,14360,1,204,125,65,1,2,2,0,72,8,00:08:30.927066
884.375,2168,128,2120,8,220,2607,374,14360,1,204,159,65,1,2,2,0,72,8,00:08:30.946644
884.4375,2168,128,2119,8,220,2607,374,14360,1,204,193,65,1,2,2,0,71,8,00:08:30.966222
884.5,2168,128,2119,8,220,2607,374,14360,1,204,227,65,1,2,2,0,71,8,00:08:30.985800
884.5625,2168,128,2120,8,220,2607,374,14360,1,204,5,66,1,2,2,0,72,8,00:08:31.005378
885.0,2168,128,2119,8,220,2608,375,14360,1,204,39,66,1,2,2,0,71,8,00:08:31.024956
885.0625,2168,128,2119,8,220,2608,375,14360,1,204,73,66,1,2,2,0,71,8,00:08:31.044534
885.125,2168,128,2119,8,220,2608,375,14360,1,204,107,66,1,2,2,0,71,8,00:08:31.064112
885.1875,2168,128,2119,8,220,2608,375,14360,1,204,141,66,1,2,2,0,71,8,00:08:31.083690
885.25,2168,128,2120,8,220,2608,375,14360,1,204,175,66,1,2,2,0,72,8,00:08:31.103268
885.3125,2168,128,2118,8,220,2608,375,14360,1,204,209,66,1,2,2,0,70,8,00:08:31.122846
885.375,2168,128,2119,8,220,2608,375,14360,1,204,243,66,1,2,2,0,71,8,00:08:31.142424
885.4375,2167,128,2119,8,220,2608,375,14360,1,204,21,67,1,2,2,0,71,8,00:08:31.162002
885.5,2168,128,2120,8,220,2608,375,14360,1,204,55,67,1,2,2,0,72,8,00:08:31.181580
885.5625,2168,128,2119,8,220,2608,375,14360,1,204,89,67,1,2,2,0,71,8,00:08:31.201158
886.0,2168,128,2119,8,220,2609,376,14360,1,204,123,67,1,2,2,0,71,8,00:08:31.220736
886.0625,2168,128,2119,8,220,2609,376,14360,1,204,157,67,1,2,2,0,71,8,00:08:31.240314
886.125,2169,128,2119,8,220,2609,376,14360,1,204,191,67,1,2,2,0,71,8,00:08:31.259892
886.1875,2168,128,2120,8,220,2609,376,14360,1,204,225,67,1,2,2,0,72,8,00:08:31.279470
886.25,2168,128,2119,8,220,2609,376,14360,1,204,3,68,1,2,2,0,71,8,00:08:31.299048
886.3125,2169,128,2119,8,220,2609,376,14360,1,204,37,68,1,2,2,0,71,8,00:08:31.318626
886.375,2168,128,2119,8,220,2609,376,14360,1,204,71,68,1,2,2,0,71,8,00:08:31.338204
886.4375,2167,128,2120,8,220,2609,376,14360,1,204,105,68,1,2,2,0,72,8,00:08:31.357782
886.5,2169,128,2119,8,220,2609,376,14360,1,204,139,68,1,2,2,0,71,8,00:08:31.377360
886.5625,2169,128,2120,8,220,2609,376,14360,1,204,173,68,1,2,2,0,72,8,00:08:31.396938
887.0,2169,128,2120,8,220,2610,377,14360,1,204,207,68,1,2,2,0,72,8,00:08:31.416516
887.0625,2168,128,2120,8,220,2610,377,14360,1,204,241,68,1,2,2,0,72,8,00:08:31.436094
887.125,2169,128,2121,8,220,2610,377,14360,1,204,19,69,1,2,2,0,73,8,00:08:31.455672
887.1875,2170,128,2120,8,220,2610,377,14360,1,204,53,69,1,2,2,0,72,8,00:08:31.475250
887.25,2169,128,2120,8,220,2610,377,14360,1,204,87,69,1,2,2,0,72,8,00:08:31.494828
887.31640625,2170,128,2120,8,220,2610,377,14360,1,204,121,69,1,2,2,0,72,8,00:08:31.514406
887.375,2170,128,2120,8,220,2610,377,14360,1,204,155,69,1,2,2,0,72,8,00:08:31.533984
887.4375,2170,128,2120,8,220,2610,377,14360,1,204,189,69,1,2,2,0,72,8,00:08:31.553562
887.5,2170,128,2121,8,220,2610,377,14360,1,204,223,69,1,2,2,0,73,8,00:08:31.573140
887.5625,2171,128,2121,8,220,2610,377,14360,1,204,1,70,1,2,2,0,73,8,00:08:31.592718
888.0,2170,128,2120,8,220,2611,378,14360,1,204,35,70,1,2,2,0,72,8,00:08:31.612296
888.0625,2170,128,2120,8,220,2611,378,14360,1,204,69,70,1,2,2,0,72,8,00:08:31.631874
888.125,2170,128,2121,8,220,2611,378,14360,1,204,103,70,1,2,2,0,73,8,00:08:31.651452
888.1875,2170,128,2120,8,220,2611,378,14360,1,204,137,70,1,2,2,0,72,8,00:08:31.671030
888.25,2171,128,2120,8,220,2611,378,14360,1,204,171,70,1,2,2,0,72,8,00:08:31.690608
888.3125,2171,128,2120,8,220,2611,378,14360,1,204,205,70,1,2,2,0,72,8,00:08:31.710186
888.375,2170,128,2121,8,220,2611,378,14360,1,204,239,70,1,2,2,0,73,8,00:08:31.729764
888.4375,2171,128,2121,8,220,2611,378,14360,1,204,17,71,1,2,2,0,73,8,00:08:31.749342
888.50390625,2170,128,2121,8,220,2611,378,14360,1,204,51,71,1,2,2,0,73,8,00:08:31.768920
888.5625,2170,128,2121,8,220,2611,378,14360,1,204,85,71,1,2,2,0,73,8,00:08:31.788498
889.0,2170,128,2120,8,220,2612,379,14360,1,204,119,71,1,2,2,0,72,8,00:08:31.808076
889.0625,2170,128,2121,8,220,2612,379,14360,1,204,153,71,1,2,2,0,73,8,00:08:31.827654
889.125,2170,128,2120,8,220,2612,379,14360,1,204,187,71,1,2,2,0,72,8,00:08:31.847232
889.1875,2170,128,2121,8,220,2612,379,14360,1,204,221,71,1,2,2,0,73,8,00:08:31.866810
889.25,2170,128,2120,8,220,2612,379,14360,1,204,255,71,1,2,2,0,72,8,00:08:31.886388
889.3125,2171,128,2121,8,220,2612,379,14360,1,204,33,72,1,2,2,0,73,8,00:08:31.905966
889.375,2170,128,2120,8,220,2612,379,14360,1,204,67,72,1,2,2,0,72,8,00:08:31.925544
889.4375,2170,128,2121,8,220,2612,379,14360,1,204,101,72,1,2,2,0,73,8,00:08:31.945122
889.5,2169,128,2121,8,220,2612,379,14360,1,204,135,72,1,2,2,0,73,8,00:08:31.964700
889.56640625,2170,128,2120,8,220,2612,379,14360,1,204,169,72,1,2,2,0,72,8,00:08:31.984278
896.0,2170,128,2121,8,220,2613,380,14360,1,204,203,72,1,2,2,0,73,8,00:08:32.003856
896.0625,2170,128,2120,8,220,2613,380,14360,1,204,237,72,1,2,2,0,72,8,00:08:32.023434
896.125,2170,128,2121,8,220,2613,380,14360,1,204,15,73,1,2,2,0,73,8,00:08:32.043012
896.1875,2170,128,2121,8,220,2613,380,14360,1,204,49,73,1,2,2,0,73,8,00:08:32.062590
896.25,2170,128,2121,8,220,2613,380,14360,1,204,83,73,1,2,2,0,73,8,00:08:32.082168
896.3125,2171,128,2120,8,220,2613,380,14360,1,204,117,73,1,2,2,0,72,8,00:08:32.101746
896.375,2170,128,2121,8,220,2613,380,14360,1,204,151,73,1,2,2,0,73,8,00:08:32.121324
896.4375,2170,128,2120,8,220,2613,380,14360,1,204,185,73,1,2,2,0,72,8,00:08:32.140902
896.5,2170,128,2120,8,220,2613,380,14360,1,204,219,73,1,2,2,0,72,8,00:08:32.160480
896.5625,2170,128,2120,8,220,2613,380,14360,1,204,253,73,1,2,2,0,72,8,00:08:32.180058
897.0,2169,128,2121,8,220,2614,381,14360,1,204,31,74,1,2,2,0,73,8,00:08:32.199636
897.0625,2170,128,2120,8,220,2614,381,14360,1,204,65,74,1,2,2,0,72,8,00:08:32.219214
897.125,2169,128,2120,8,220,2614,381,14360,1,204,99,74,1,2,2,0,72,8,00:08:32.238792
897.1875,2169,128,2120,8,220,2614,381,14360,1,204,133,74,1,2,2,0,72,8,00:08:32.258370
897.25,2169,128,2120,8,220,2614,381,14360,1,204,167,74,1,2,2,0,72,8,00:08:32.277948
897.3125,2169,128,2121,8,220,2614,381,14360,1,204,201,74,1,2,2,0,73,8,00:08:32.297526
897.375,2169,128,2119,8,220,2614,381,14360,1,204,235,74,1,2,2,0,71,8,00:08:32.317104
897.4375,2168,128,2120,8,220,2614,381,14360,1,204,13,75,1,2,2,0,72,8,00:08:32.336682
897.5,2169,128,2119,8,220,2614,381,14360,1,204,47,75,1,2,2,0,71,8,00:08:32.356260
897.5625,2168,128,2120,8,220,2614,381,14360,1,204,81,75,1,2,2,0,72,8,00:08:32.375838
898.0,2168,128,2119,8,220,2615,382,14360,1,204,115,75,1,2,2,0,71,8,00:08:32.395416
898.0625,2168,128,2120,8,220,2615,382,14360,1,204,149,75,1,2,2,0,72,8,00:08:32.414994
898.125,2168,128,2119,8,220,2615,382,14360,1,204,183,75,1,2,2,0,71,8,00:08:32.434572
898.1875,2167,128,2119,8,220,2615,382,14360,1,204,217,75,1,2,2,0,71,8,00:08:32.454150
898.25,2167,128,2119,8,220,2615,382,14360,1,204,251,75,1,2,2,0,71,8,00:08:32.473728
898.3125,2167,128,2118,8,220,2615,382,14360,1,204,29,76,1,2,2,0,70,8,00:08:32.493306
898.375,2167,128,2119,8,220,2615,382,14360,1,204,63,76,1,2,2,0,71,8,00:08:32.512884
898.4375,2167,128,2118,8,220,2615,382,14360,1,204,97,76,1,2,2,0,70,8,00:08:32.532462
898.5,2167,128,2118,8,220,2615,382,14360,1,204,131,76,1,2,2,0,70,8,00:08:32.552040
898.5625,2167,128,2118,8,220,2615,382,14360,1,204,165,76,1,2,2,0,70,8,00:08:32.571618
899.0,2167,128,2119,8,220,2616,383,14360,1,204,199,76,1,2,2,0,71,8,00:08:32.591196
899.0625,2166,128,2118,8,220,2616,383,14360,1,204,233,76,1,2,2,0,70,8,00:08:32.610774
899.125,2167,128,2118,8,220,2616,383,14360,1,204,11,77,1,2,2,0,70,8,00:08:32.630352
899.1875,2167,128,2118,8,220,2616,383,14360,1,204,45,77,1,2,2,0,70,8,00:08:32.649930
899.25,2165,128,2119,8,220,2616,383,14360,1,204,79,77,1,2,2,0,71,8,00:08:32.669508
899.31640625,2165,128,2118,8,220,2616,383,14360,1,204,113,77,1,2,2,0,70,8,00:08:32.689086
899.375,2165,128,2119,8,220,2616,383,14360,1,204,147,77,1,2,2,0,71,8,00:08:32.708664
899.4375,2166,128,2118,8,220,2616,383,14360,1,204,181,77,1,2,2,0,70,8,00:08:32.728242
899.5,2165,128,2118,8,220,2616,383,14360,1,204,215,77,1,2,2,0,70,8,00:08:32.747820
899.5625,2165,128,2118,8,220,2616,383,14360,1,204,249,77,1,2,2,0,70,8,00:08:32.767398
900.0,2166,128,2118,8,220,2617,384,14360,1,204,27,78,1,2,2,0,70,8,00:08:32.786976
900.0625,2166,128,2118,8,220,2617,384,14360,1,204,61,78,1,2,2,0,70,8,00:08:32.806554
900.125,2165,128,2118,8,220,2617,384,14360,1,204,95,78,1,2,2,0,70,8,00:08:32.826132
900.1875,2165,128,2118,8,220,2617,384,14360,1,204,129,78,1,2,2,0,70,8,00:08:32.845710
900.25,2165,128,2118,8,220,2617,384,14360,1,204,163,78,1,2,2,0,70,8,00:08:32.865288
900.3125,2165,128,2118,8,220,2617,384,14360,1,204,197,78,1,2,2,0,70,8,00:08:32.884866
900.375,2165,128,2118,8,220,2617,384,14360,1,204,231,78,1,2,2,0,70,8,00:08:32.904444
900.4375,2166,128,2118,8,220,2617,384,14360,1,204,9,79,1,2,2,0,70,8,00:08:32.924022
900.5,2165,128,2117,8,220,2617,384,14360,1,204,43,79,1,2,2,0,69,8,00:08:32.943600
900.5625,2165,128,2117,8,220,2617,384,14360,1,204,77,79,1,2,2,0,69,8,00:08:32.963178
901.0,2165,128,2119,8,220,2618,385,14360,1,204,111,79,1,2,2,0,71,8,00:08:32.982756
901.0625,2165,128,2117,8,220,2618,385,14360,1,204,145,79,1,2,2,0,69,8,00:08:33.002334
901.125,2165,128,2118,8,220,2618,385,14360,1,204,179,79,1,2,2,0,70,8,00:08:33.021912
901.1875,2164,128,2117,8,220,2618,385,14360,1,204,213,79,1,2,2,0,69,8,00:08:33.041490
901.25,2164,128,2118,8,220,2618,385,14360,1,204,247,79,1,2,2,0,70,8,00:08:33.061068
901.3125,2165,128,2117,8,220,2618,385,14360,1,204,25,80,1,2,2,0,69,8,00:08:33.080646
901.375,2165,128,2118,8,220,2618,385,14360,1,204,59,80,1,2,2,0,70,8,00:08:33.100224
901.4375,2164,128,2117,8,220,2618,385,14360,1,204,93,80,1,2,2,0,69,8,00:08:33.119802
901.50390625,2164,128,2117,8,220,2618,385,14360,1,204,127,80,1,2,2,0,69,8,00:08:33.139380
901.5625,2165,128,2117,8,220,2618,385,14360,1,204,161,80,1,2,2,0,69,8,00:08:33.158958
902.0,2163,128,2118,8,220,2619,386,14360,1,204,195,80,1,2,2,0,70,8,00:08:33.178536
